Current WB Status & Gavi Eligibility,Country (group),ISO,Vaccine,Vaccine Sub-type,Routine / Campaign,Year,# Doses,Total Required Supply
Gavi Fully Self-financing,Armenia,ARM,bOPV,bOPV,Routine,2023,3,115596.1125
Gavi Fully Self-financing,Armenia,ARM,bOPV,bOPV,Routine,2022,3,118195.2
Gavi Fully Self-financing,Armenia,ARM,Covid-19,Covid-19,Campaign,2022,1,575712
Gavi Fully Self-financing,Armenia,ARM,Covid-19,Covid-19,Routine,2032,3,1234900.9625
Gavi Fully Self-financing,Armenia,ARM,Covid-19,Covid-19,Routine,2031,3,1234877.375
Gavi Fully Self-financing,Armenia,ARM,Covid-19,Covid-19,Routine,2030,3,1233716.375
Gavi Fully Self-financing,Armenia,ARM,Covid-19,Covid-19,Routine,2029,3,1232618.2375
Gavi Fully Self-financing,Armenia,ARM,Covid-19,Covid-19,Routine,2028,3,1230243.8125
Gavi Fully Self-financing,Armenia,ARM,Covid-19,Covid-19,Routine,2027,3,1227533.0375
Gavi Fully Self-financing,Armenia,ARM,Covid-19,Covid-19,Routine,2026,3,1222613.6375
Gavi Fully Self-financing,Armenia,ARM,Covid-19,Covid-19,Routine,2025,3,1215346.9
Gavi Fully Self-financing,Armenia,ARM,Covid-19,Covid-19,Routine,2024,3,1208177.9375
Gavi Fully Self-financing,Armenia,ARM,Covid-19,Covid-19,Routine,2023,3,1200096
Gavi Fully Self-financing,Armenia,ARM,DT,DT,Routine,2032,5,35340.025
Gavi Fully Self-financing,Armenia,ARM,DT,DT,Routine,2031,5,36301.65
Gavi Fully Self-financing,Armenia,ARM,DT,DT,Routine,2030,5,37361.275
Gavi Fully Self-financing,Armenia,ARM,DT,DT,Routine,2029,5,38488.275
Gavi Fully Self-financing,Armenia,ARM,DT,DT,Routine,2028,5,39778.2
Gavi Fully Self-financing,Armenia,ARM,DT,DT,Routine,2027,5,41289.85
Gavi Fully Self-financing,Armenia,ARM,DT,DT,Routine,2026,5,42966.875
Gavi Fully Self-financing,Armenia,ARM,DT,DT,Routine,2025,5,44609.6
Gavi Fully Self-financing,Armenia,ARM,DT,DT,Routine,2024,5,45427.525
Gavi Fully Self-financing,Armenia,ARM,DT,DT,Routine,2023,5,46981.2
Gavi Fully Self-financing,Armenia,ARM,DT,DT,Routine,2022,5,48148.375
Gavi Fully Self-financing,Armenia,ARM,DTaP-HepB-Hib-IPV,DTaP-HepB-Hib-IPV,Routine,2032,4,107216.042105263
Gavi Fully Self-financing,Armenia,ARM,DTaP-HepB-Hib-IPV,DTaP-HepB-Hib-IPV,Routine,2031,4,108537.652631579
Gavi Fully Self-financing,Armenia,ARM,DTaP-HepB-Hib-IPV,DTaP-HepB-Hib-IPV,Routine,2030,4,110304.768421053
Gavi Fully Self-financing,Armenia,ARM,DTaP-HepB-Hib-IPV,DTaP-HepB-Hib-IPV,Routine,2029,4,112216.326315789
Gavi Fully Self-financing,Armenia,ARM,DTaP-HepB-Hib-IPV,DTaP-HepB-Hib-IPV,Routine,2028,4,114409.115789474
Gavi Fully Self-financing,Armenia,ARM,DTaP-HepB-Hib-IPV,DTaP-HepB-Hib-IPV,Routine,2027,4,117143.221052632
Gavi Fully Self-financing,Armenia,ARM,DTaP-HepB-Hib-IPV,DTaP-HepB-Hib-IPV,Routine,2026,4,120257.536842105
Gavi Fully Self-financing,Armenia,ARM,DTaP-HepB-Hib-IPV,DTaP-HepB-Hib-IPV,Routine,2025,4,123564.652631579
Gavi Fully Self-financing,Armenia,ARM,DTaP-HepB-Hib-IPV,DTaP-HepB-Hib-IPV,Routine,2024,4,126841.284210526
Gavi Fully Self-financing,Armenia,ARM,DTaP-HepB-Hib-IPV,DTaP-HepB-Hib-IPV,Routine,2023,4,130406.494736842
Gavi Fully Self-financing,Armenia,ARM,DTaP-HepB-Hib-IPV,DTaP-HepB-Hib-IPV,Routine,2022,4,133485.8
Gavi Fully Self-financing,Armenia,ARM,HepA,HepA,Routine,2032,1,40090.252631579
Gavi Fully Self-financing,Armenia,ARM,HepA,HepA,Routine,2031,1,41527.242105263
Gavi Fully Self-financing,Armenia,ARM,HepA,HepA,Routine,2030,1,43383.052631579
Gavi Fully Self-financing,Armenia,ARM,HepA,HepA,Routine,2029,1,44148.277894737
Gavi Fully Self-financing,Armenia,ARM,HepA,HepA,Routine,2028,1,42986.732894737
Gavi Fully Self-financing,Armenia,ARM,HepA,HepA,Routine,2027,1,41406.289473684
Gavi Fully Self-financing,Armenia,ARM,HepA,HepA,Routine,2026,1,39031.852631579
Gavi Fully Self-financing,Armenia,ARM,HepA,HepA,Routine,2025,1,39667.782763158
Gavi Fully Self-financing,Armenia,ARM,HepA,HepA,Routine,2024,1,38133.893289474
Gavi Fully Self-financing,Armenia,ARM,HepA,HepA,Routine,2023,1,34977.2075
Gavi Fully Self-financing,Armenia,ARM,HepA,HepA,Routine,2022,1,32003
Gavi Fully Self-financing,Armenia,ARM,HepB,HepB,Routine,2032,1,27236.463157895
Gavi Fully Self-financing,Armenia,ARM,HepB,HepB,Routine,2031,1,27537.631578947
Gavi Fully Self-financing,Armenia,ARM,HepB,HepB,Routine,2030,1,27979.484210526
Gavi Fully Self-financing,Armenia,ARM,HepB,HepB,Routine,2029,1,28454.684210526
Gavi Fully Self-financing,Armenia,ARM,HepB,HepB,Routine,2028,1,28976.778947368
Gavi Fully Self-financing,Armenia,ARM,HepB,HepB,Routine,2027,1,29643.726315789
Gavi Fully Self-financing,Armenia,ARM,HepB,HepB,Routine,2026,1,30427.389473684
Gavi Fully Self-financing,Armenia,ARM,HepB,HepB,Routine,2025,1,31248.568421053
Gavi Fully Self-financing,Armenia,ARM,HepB,HepB,Routine,2024,1,32153.115789474
Gavi Fully Self-financing,Armenia,ARM,HepB,HepB,Routine,2023,1,33117.063157895
Gavi Fully Self-financing,Armenia,ARM,HepB,HepB,Routine,2022,1,34214.4
Gavi Fully Self-financing,Armenia,ARM,HPV,HPV4,Routine,2032,1,13775.068037717
Gavi Fully Self-financing,Armenia,ARM,HPV,HPV4,Routine,2031,1,13985.088538206
Gavi Fully Self-financing,Armenia,ARM,HPV,HPV4,Routine,2030,1,14408.212587487
Gavi Fully Self-financing,Armenia,ARM,HPV,HPV4,Routine,2029,1,14873.412803433
Gavi Fully Self-financing,Armenia,ARM,HPV,HPV4,Routine,2028,1,15526.790856309
Gavi Fully Self-financing,Armenia,ARM,HPV,HPV4,Routine,2027,1,15865.777182846
Gavi Fully Self-financing,Armenia,ARM,HPV,HPV4,Routine,2026,1,15652.896233993
Gavi Fully Self-financing,Armenia,ARM,HPV,HPV4,Routine,2025,1,15305.951681381
Gavi Fully Self-financing,Armenia,ARM,HPV,HPV4,Routine,2024,2,29447.528502745
Gavi Fully Self-financing,Armenia,ARM,HPV,HPV4,Routine,2023,2,30099.124972677
Gavi Fully Self-financing,Armenia,ARM,HPV,HPV4,Routine,2022,2,30342.405760752
Gavi Fully Self-financing,Armenia,ARM,MenACYW-135,MenACYW-135,Routine,2032,1,19691.810526316
Gavi Fully Self-financing,Armenia,ARM,MenACYW-135,MenACYW-135,Routine,2031,1,20541.831578947
Gavi Fully Self-financing,Armenia,ARM,MenACYW-135,MenACYW-135,Routine,2030,1,20885.721315789
Gavi Fully Self-financing,Armenia,ARM,MenACYW-135,MenACYW-135,Routine,2029,1,20318.443157895
Gavi Fully Self-financing,Armenia,ARM,MenACYW-135,MenACYW-135,Routine,2028,1,19559.471842105
Gavi Fully Self-financing,Armenia,ARM,MenACYW-135,MenACYW-135,Routine,2027,1,18432.252631579
Gavi Fully Self-financing,Armenia,ARM,MenACYW-135,MenACYW-135,Routine,2026,1,18684.009473684
Gavi Fully Self-financing,Armenia,ARM,MenACYW-135,MenACYW-135,Routine,2025,1,18204.235263158
Gavi Fully Self-financing,Armenia,ARM,MenACYW-135,MenACYW-135,Routine,2024,1,16734.078157895
Gavi Fully Self-financing,Armenia,ARM,MenACYW-135,MenACYW-135,Routine,2023,1,15377.178947368
Gavi Fully Self-financing,Armenia,ARM,MenACYW-135,MenACYW-135,Routine,2022,1,15500
Gavi Fully Self-financing,Armenia,ARM,MMR,MMR,Routine,2032,2,59786.933333333
Gavi Fully Self-financing,Armenia,ARM,MMR,MMR,Routine,2031,2,61097.611111111
Gavi Fully Self-financing,Armenia,ARM,MMR,MMR,Routine,2030,2,62528.811111111
Gavi Fully Self-financing,Armenia,ARM,MMR,MMR,Routine,2029,2,64068.4
Gavi Fully Self-financing,Armenia,ARM,MMR,MMR,Routine,2028,2,65902.622222222
Gavi Fully Self-financing,Armenia,ARM,MMR,MMR,Routine,2027,2,68054.644444444
Gavi Fully Self-financing,Armenia,ARM,MMR,MMR,Routine,2026,2,70392.466666667
Gavi Fully Self-financing,Armenia,ARM,MMR,MMR,Routine,2025,2,72786.022222222
Gavi Fully Self-financing,Armenia,ARM,MMR,MMR,Routine,2024,2,74506.777777778
Gavi Fully Self-financing,Armenia,ARM,MMR,MMR,Routine,2023,2,76660.266666667
Gavi Fully Self-financing,Armenia,ARM,MMR,MMR,Routine,2022,2,78637.833333333
Gavi Fully Self-financing,Armenia,ARM,PCV,PCV7,Routine,2032,2,27334.684219480
Gavi Fully Self-financing,Armenia,ARM,PCV,PCV7,Routine,2031,2,27358.780829618
Gavi Fully Self-financing,Armenia,ARM,PCV,PCV7,Routine,2030,2,27515.142674688
Gavi Fully Self-financing,Armenia,ARM,PCV,PCV7,Routine,2029,2,28181.352660100
Gavi Fully Self-financing,Armenia,ARM,PCV,PCV7,Routine,2028,2,28958.741224031
Gavi Fully Self-financing,Armenia,ARM,PCV,PCV7,Routine,2027,2,29867.055115741
Gavi Fully Self-financing,Armenia,ARM,PCV,PCV7,Routine,2026,2,30776.682804546
Gavi Fully Self-financing,Armenia,ARM,PCV,PCV7,Routine,2025,2,31542.155637903
Gavi Fully Self-financing,Armenia,ARM,PCV,PCV7,Routine,2024,2,32153.198287301
Gavi Fully Self-financing,Armenia,ARM,PCV,PCV7,Routine,2023,2,32644.451715102
Gavi Fully Self-financing,Armenia,ARM,PCV,PCV7,Routine,2022,2,32973.678106395
Gavi Fully Self-financing,Armenia,ARM,PCV,PCV13,Routine,2032,3,57706.555574457
Gavi Fully Self-financing,Armenia,ARM,PCV,PCV13,Routine,2031,3,57757.426195861
Gavi Fully Self-financing,Armenia,ARM,PCV,PCV13,Routine,2030,3,58087.523424342
Gavi Fully Self-financing,Armenia,ARM,PCV,PCV13,Routine,2029,3,59493.966726877
Gavi Fully Self-financing,Armenia,ARM,PCV,PCV13,Routine,2028,3,61135.120361844
Gavi Fully Self-financing,Armenia,ARM,PCV,PCV13,Routine,2027,3,63052.671911009
Gavi Fully Self-financing,Armenia,ARM,PCV,PCV13,Routine,2026,3,64972.997031818
Gavi Fully Self-financing,Armenia,ARM,PCV,PCV13,Routine,2025,3,66588.995235572
Gavi Fully Self-financing,Armenia,ARM,PCV,PCV13,Routine,2024,3,67878.974162080
Gavi Fully Self-financing,Armenia,ARM,PCV,PCV13,Routine,2023,3,68916.064731882
Gavi Fully Self-financing,Armenia,ARM,PCV,PCV13,Routine,2022,3,69611.098224611
Gavi Fully Self-financing,Armenia,ARM,Rota,Rota,Routine,2032,2,53922.694736842
Gavi Fully Self-financing,Armenia,ARM,Rota,Rota,Routine,2031,2,54518.947368421
Gavi Fully Self-financing,Armenia,ARM,Rota,Rota,Routine,2030,2,55393.726315789
Gavi Fully Self-financing,Armenia,ARM,Rota,Rota,Routine,2029,2,56334.526315789
Gavi Fully Self-financing,Armenia,ARM,Rota,Rota,Routine,2028,2,57368.168421053
Gavi Fully Self-financing,Armenia,ARM,Rota,Rota,Routine,2027,2,58688.589473684
Gavi Fully Self-financing,Armenia,ARM,Rota,Rota,Routine,2026,2,60240.084210526
Gavi Fully Self-financing,Armenia,ARM,Rota,Rota,Routine,2025,2,61865.852631579
Gavi Fully Self-financing,Armenia,ARM,Rota,Rota,Routine,2024,2,63656.673684211
Gavi Fully Self-financing,Armenia,ARM,Rota,Rota,Routine,2023,2,65565.094736842
Gavi Fully Self-financing,Armenia,ARM,Rota,Rota,Routine,2022,2,67046.4
Gavi Fully Self-financing,Armenia,ARM,RSV,RSV,Routine,2032,1,27618.868861198
Gavi Fully Self-financing,Armenia,ARM,RSV,RSV,Routine,2031,1,27924.265750580
Gavi Fully Self-financing,Armenia,ARM,RSV,RSV,Routine,2030,1,28372.322086559
Gavi Fully Self-financing,Armenia,ARM,RSV,RSV,Routine,2029,1,30057.336214516
Gavi Fully Self-financing,Armenia,ARM,RSV,RSV,Routine,2028,1,23506.895241949
Gavi Fully Self-financing,Armenia,ARM,Td,Td,Routine,2032,2,85054.2
Gavi Fully Self-financing,Armenia,ARM,Td,Td,Routine,2031,2,88721.115
Gavi Fully Self-financing,Armenia,ARM,Td,Td,Routine,2030,2,89665.59
Gavi Fully Self-financing,Armenia,ARM,Td,Td,Routine,2029,2,88957.785
Gavi Fully Self-financing,Armenia,ARM,Td,Td,Routine,2028,2,86587.9
Gavi Fully Self-financing,Armenia,ARM,Td,Td,Routine,2027,2,84863.1
Gavi Fully Self-financing,Armenia,ARM,Td,Td,Routine,2026,2,83467.825
Gavi Fully Self-financing,Armenia,ARM,Td,Td,Routine,2025,2,85934.2275
Gavi Fully Self-financing,Armenia,ARM,Td,Td,Routine,2024,2,85554.0025
Gavi Fully Self-financing,Armenia,ARM,Td,Td,Routine,2023,2,83406.8075
Gavi Fully Self-financing,Armenia,ARM,Td,Td,Routine,2022,2,81428.0625
Gavi Fully Self-financing,Azerbaijan,AZE,BCG,BCG,Routine,2032,1,239208.5025
Gavi Fully Self-financing,Azerbaijan,AZE,BCG,BCG,Routine,2031,1,235859.8275
Gavi Fully Self-financing,Azerbaijan,AZE,BCG,BCG,Routine,2030,1,232942.2975
Gavi Fully Self-financing,Azerbaijan,AZE,BCG,BCG,Routine,2029,1,229861.9125
Gavi Fully Self-financing,Azerbaijan,AZE,BCG,BCG,Routine,2028,1,228212.5725
Gavi Fully Self-financing,Azerbaijan,AZE,BCG,BCG,Routine,2027,1,227519.82
Gavi Fully Self-financing,Azerbaijan,AZE,BCG,BCG,Routine,2026,1,227519.82
Gavi Fully Self-financing,Azerbaijan,AZE,BCG,BCG,Routine,2025,1,229386.96
Gavi Fully Self-financing,Azerbaijan,AZE,BCG,BCG,Routine,2024,1,230654.76
Gavi Fully Self-financing,Azerbaijan,AZE,BCG,BCG,Routine,2023,1,233436.32
Gavi Fully Self-financing,Azerbaijan,AZE,BCG,BCG,Routine,2022,1,237239.04
Gavi Fully Self-financing,Azerbaijan,AZE,bOPV,bOPV,Routine,2026,5,686902.54
Gavi Fully Self-financing,Azerbaijan,AZE,bOPV,bOPV,Routine,2025,5,684974.95
Gavi Fully Self-financing,Azerbaijan,AZE,bOPV,bOPV,Routine,2024,5,688433.85
Gavi Fully Self-financing,Azerbaijan,AZE,bOPV,bOPV,Routine,2023,5,696398.3
Gavi Fully Self-financing,Azerbaijan,AZE,bOPV,bOPV,Routine,2022,5,707392.45
Gavi Fully Self-financing,Azerbaijan,AZE,Covid-19,Covid-19,Campaign,2022,1,2762041
Gavi Fully Self-financing,Azerbaijan,AZE,Covid-19,Covid-19,Routine,2032,3,4825081.15
Gavi Fully Self-financing,Azerbaijan,AZE,Covid-19,Covid-19,Routine,2031,3,4805146.8375
Gavi Fully Self-financing,Azerbaijan,AZE,Covid-19,Covid-19,Routine,2030,3,4775842.4375
Gavi Fully Self-financing,Azerbaijan,AZE,Covid-19,Covid-19,Routine,2029,3,4760221.95
Gavi Fully Self-financing,Azerbaijan,AZE,Covid-19,Covid-19,Routine,2028,3,4739988.4
Gavi Fully Self-financing,Azerbaijan,AZE,Covid-19,Covid-19,Routine,2027,3,4700958.375
Gavi Fully Self-financing,Azerbaijan,AZE,Covid-19,Covid-19,Routine,2026,3,4650992.85
Gavi Fully Self-financing,Azerbaijan,AZE,Covid-19,Covid-19,Routine,2025,3,4594180.625
Gavi Fully Self-financing,Azerbaijan,AZE,Covid-19,Covid-19,Routine,2024,3,4533191.55
Gavi Fully Self-financing,Azerbaijan,AZE,Covid-19,Covid-19,Routine,2023,3,4455039
Gavi Fully Self-financing,Azerbaijan,AZE,DT,DT,Routine,2032,5,138736.675
Gavi Fully Self-financing,Azerbaijan,AZE,DT,DT,Routine,2031,5,139864.3
Gavi Fully Self-financing,Azerbaijan,AZE,DT,DT,Routine,2030,5,142062.5625
Gavi Fully Self-financing,Azerbaijan,AZE,DT,DT,Routine,2029,5,145246.5875
Gavi Fully Self-financing,Azerbaijan,AZE,DT,DT,Routine,2028,5,147600
Gavi Fully Self-financing,Azerbaijan,AZE,DT,DT,Routine,2027,5,150800.625
Gavi Fully Self-financing,Azerbaijan,AZE,DT,DT,Routine,2026,5,160570.8
Gavi Fully Self-financing,Azerbaijan,AZE,DT,DT,Routine,2025,5,165233.72
Gavi Fully Self-financing,Azerbaijan,AZE,DT,DT,Routine,2024,5,163597.85
Gavi Fully Self-financing,Azerbaijan,AZE,DT,DT,Routine,2023,5,177726.4125
Gavi Fully Self-financing,Azerbaijan,AZE,DT,DT,Routine,2022,5,195112.125
Gavi Fully Self-financing,Azerbaijan,AZE,DTwP,DTwP,Routine,2032,4,144277.8
Gavi Fully Self-financing,Azerbaijan,AZE,DTwP,DTwP,Routine,2031,4,142488.15
Gavi Fully Self-financing,Azerbaijan,AZE,DTwP,DTwP,Routine,2030,4,140537.965
Gavi Fully Self-financing,Azerbaijan,AZE,DTwP,DTwP,Routine,2029,4,139769.25
Gavi Fully Self-financing,Azerbaijan,AZE,DTwP,DTwP,Routine,2028,4,137876.9575
Gavi Fully Self-financing,Azerbaijan,AZE,DTwP,DTwP,Routine,2027,4,136219.49
Gavi Fully Self-financing,Azerbaijan,AZE,DTwP,DTwP,Routine,2026,4,135819.425
Gavi Fully Self-financing,Azerbaijan,AZE,DTwP,DTwP,Routine,2025,4,136490.2875
Gavi Fully Self-financing,Azerbaijan,AZE,DTwP,DTwP,Routine,2024,4,138054.05
Gavi Fully Self-financing,Azerbaijan,AZE,DTwP,DTwP,Routine,2023,4,140216.2125
Gavi Fully Self-financing,Azerbaijan,AZE,DTwP,DTwP,Routine,2022,4,143179.875
Gavi Fully Self-financing,Azerbaijan,AZE,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2032,3,373189.203815789
Gavi Fully Self-financing,Azerbaijan,AZE,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2031,3,367905.719868421
Gavi Fully Self-financing,Azerbaijan,AZE,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2030,3,363359.747763158
Gavi Fully Self-financing,Azerbaijan,AZE,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2029,3,358608.7375
Gavi Fully Self-financing,Azerbaijan,AZE,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2028,3,354664.197236842
Gavi Fully Self-financing,Azerbaijan,AZE,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2027,3,352846.228026316
Gavi Fully Self-financing,Azerbaijan,AZE,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2026,3,348545.635263158
Gavi Fully Self-financing,Azerbaijan,AZE,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2025,3,347556
Gavi Fully Self-financing,Azerbaijan,AZE,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2024,3,349326.757894737
Gavi Fully Self-financing,Azerbaijan,AZE,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2023,3,353384.336842105
Gavi Fully Self-financing,Azerbaijan,AZE,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2022,3,358980.126315789
Gavi Fully Self-financing,Azerbaijan,AZE,HepB,HepB,Routine,2032,1,126094.645657895
Gavi Fully Self-financing,Azerbaijan,AZE,HepB,HepB,Routine,2031,1,124309.441184211
Gavi Fully Self-financing,Azerbaijan,AZE,HepB,HepB,Routine,2030,1,122773.430131579
Gavi Fully Self-financing,Azerbaijan,AZE,HepB,HepB,Routine,2029,1,121070.8125
Gavi Fully Self-financing,Azerbaijan,AZE,HepB,HepB,Routine,2028,1,120148.340921053
Gavi Fully Self-financing,Azerbaijan,AZE,HepB,HepB,Routine,2027,1,119747.273684211
Gavi Fully Self-financing,Azerbaijan,AZE,HepB,HepB,Routine,2026,1,119747.273684211
Gavi Fully Self-financing,Azerbaijan,AZE,HepB,HepB,Routine,2025,1,120729.978947368
Gavi Fully Self-financing,Azerbaijan,AZE,HepB,HepB,Routine,2024,1,121397.242105263
Gavi Fully Self-financing,Azerbaijan,AZE,HepB,HepB,Routine,2023,1,122861.221052632
Gavi Fully Self-financing,Azerbaijan,AZE,HepB,HepB,Routine,2022,1,124862.652631579
Gavi Fully Self-financing,Azerbaijan,AZE,HPV,HPV,Campaign,2023,2,784577.941709103
Gavi Fully Self-financing,Azerbaijan,AZE,HPV,HPV,Routine,2032,2,89795.596090627
Gavi Fully Self-financing,Azerbaijan,AZE,HPV,HPV,Routine,2031,2,90826.246985693
Gavi Fully Self-financing,Azerbaijan,AZE,HPV,HPV,Routine,2030,2,92381.395910911
Gavi Fully Self-financing,Azerbaijan,AZE,HPV,HPV,Routine,2029,2,98298.920945211
Gavi Fully Self-financing,Azerbaijan,AZE,HPV,HPV,Routine,2028,2,102497.91429439
Gavi Fully Self-financing,Azerbaijan,AZE,HPV,HPV,Routine,2027,2,95795.155929997
Gavi Fully Self-financing,Azerbaijan,AZE,HPV,HPV,Routine,2026,2,105910.605094215
Gavi Fully Self-financing,Azerbaijan,AZE,HPV,HPV,Routine,2025,2,118496.554733239
Gavi Fully Self-financing,Azerbaijan,AZE,HPV,HPV,Routine,2024,2,129570.041250592
Gavi Fully Self-financing,Azerbaijan,AZE,HPV,HPV,Routine,2023,2,109984.270109428
Gavi Fully Self-financing,Azerbaijan,AZE,IPV,IPV,Routine,2032,2,247094.558157895
Gavi Fully Self-financing,Azerbaijan,AZE,IPV,IPV,Routine,2031,2,243596.278684211
Gavi Fully Self-financing,Azerbaijan,AZE,IPV,IPV,Routine,2030,2,240586.317631579
Gavi Fully Self-financing,Azerbaijan,AZE,IPV,IPV,Routine,2029,2,237825.975
Gavi Fully Self-financing,Azerbaijan,AZE,IPV,IPV,Routine,2028,2,233589.509210526
Gavi Fully Self-financing,Azerbaijan,AZE,IPV,IPV,Routine,2027,2,230392.545
Gavi Fully Self-financing,Azerbaijan,AZE,IPV,IPV,Routine,2026,2,227534.913157895
Gavi Fully Self-financing,Azerbaijan,AZE,IPV,IPV,Routine,2025,2,226826.021052632
Gavi Fully Self-financing,Azerbaijan,AZE,IPV,IPV,Routine,2024,2,230358.987789474
Gavi Fully Self-financing,Azerbaijan,AZE,IPV,IPV,Routine,2023,2,232513.538
Gavi Fully Self-financing,Azerbaijan,AZE,IPV,IPV,Routine,2022,2,163882.231578947
Gavi Fully Self-financing,Azerbaijan,AZE,MMR,MMR,Routine,2032,2,240842.027631579
Gavi Fully Self-financing,Azerbaijan,AZE,MMR,MMR,Routine,2031,2,240278.592105263
Gavi Fully Self-financing,Azerbaijan,AZE,MMR,MMR,Routine,2030,2,240462.883684211
Gavi Fully Self-financing,Azerbaijan,AZE,MMR,MMR,Routine,2029,2,242256.051578947
Gavi Fully Self-financing,Azerbaijan,AZE,MMR,MMR,Routine,2028,2,243868.987631579
Gavi Fully Self-financing,Azerbaijan,AZE,MMR,MMR,Routine,2027,2,246602.421052632
Gavi Fully Self-financing,Azerbaijan,AZE,MMR,MMR,Routine,2026,2,255897.242105263
Gavi Fully Self-financing,Azerbaijan,AZE,MMR,MMR,Routine,2025,2,260562.857763158
Gavi Fully Self-financing,Azerbaijan,AZE,MMR,MMR,Routine,2024,2,260574.72631579
Gavi Fully Self-financing,Azerbaijan,AZE,MMR,MMR,Routine,2023,2,274576.010526316
Gavi Fully Self-financing,Azerbaijan,AZE,MMR,MMR,Routine,2022,2,292061.863157895
Gavi Fully Self-financing,Azerbaijan,AZE,PCV,PCV13,Routine,2032,3,304302.602302541
Gavi Fully Self-financing,Azerbaijan,AZE,PCV,PCV13,Routine,2031,3,296025.700362621
Gavi Fully Self-financing,Azerbaijan,AZE,PCV,PCV13,Routine,2030,3,286860.116094423
Gavi Fully Self-financing,Azerbaijan,AZE,PCV,PCV13,Routine,2029,3,286336.69244062
Gavi Fully Self-financing,Azerbaijan,AZE,PCV,PCV13,Routine,2028,3,288803.612854442
Gavi Fully Self-financing,Azerbaijan,AZE,PCV,PCV13,Routine,2027,3,292238.293913795
Gavi Fully Self-financing,Azerbaijan,AZE,PCV,PCV13,Routine,2026,3,294499.585802889
Gavi Fully Self-financing,Azerbaijan,AZE,PCV,PCV13,Routine,2025,3,296101.805893486
Gavi Fully Self-financing,Azerbaijan,AZE,PCV,PCV13,Routine,2024,3,315513.913425337
Gavi Fully Self-financing,Azerbaijan,AZE,PCV,PCV13,Routine,2023,3,335040.065827559
Gavi Fully Self-financing,Azerbaijan,AZE,PCV,PCV13,Routine,2022,3,329259.354813085
Gavi Fully Self-financing,Azerbaijan,AZE,Rota,Rota,Routine,2032,2,249641.924736842
Gavi Fully Self-financing,Azerbaijan,AZE,Rota,Rota,Routine,2031,2,246107.580526316
Gavi Fully Self-financing,Azerbaijan,AZE,Rota,Rota,Routine,2030,2,243066.588947368
Gavi Fully Self-financing,Azerbaijan,AZE,Rota,Rota,Routine,2029,2,239695.75
Gavi Fully Self-financing,Azerbaijan,AZE,Rota,Rota,Routine,2028,2,237869.442631579
Gavi Fully Self-financing,Azerbaijan,AZE,Rota,Rota,Routine,2027,2,237649.955526316
Gavi Fully Self-financing,Azerbaijan,AZE,Rota,Rota,Routine,2026,2,240339.074684211
Gavi Fully Self-financing,Azerbaijan,AZE,Rota,Rota,Routine,2025,2,238417.364526316
Gavi Fully Self-financing,Azerbaijan,AZE,Rota,Rota,Routine,2024,2,94144.8
Gavi Fully Self-financing,Azerbaijan,AZE,RSV,RSV,Routine,2032,1,90850.575986337
Gavi Fully Self-financing,Azerbaijan,AZE,RSV,RSV,Routine,2031,1,88241.262905109
Gavi Fully Self-financing,Azerbaijan,AZE,RSV,RSV,Routine,2030,1,89574.947621180
Gavi Fully Self-financing,Azerbaijan,AZE,RSV,RSV,Routine,2029,1,66364.912799994
